x	y	cut_x	y_label_idx
帮我播放王者荣耀第一李白2160巅峰赛情况	Video-Play	帮 我 播放 王者 荣耀 第一 李白 2160 巅峰 赛 情况	10
播放5月19日王者荣耀2021季中冠军赛对抗赛的视频	Video-Play	播放 5 月 19 日 王者 荣耀 2021 季中 冠军赛 对抗赛 的 视频	10
播一下悬疑的深夜小茶馆这个节目	Video-Play	播 一下 悬疑 的 深夜 小 茶馆 这个 节目	10
查找国产动漫非人哉	Video-Play	查找 国产 动漫 非人 哉	10
我想看去年12月4日上映哥德眼中最美的城市	Video-Play	我 想 看 去年 12 月 4 日 上映 哥德 眼中 最美 的 城市	10
能找到动漫版的白蛇传吧给我放一下	Video-Play	能 找到 动漫 版 的 白蛇传 吧 给 我 放 一下	10
让你播放八爪鱼绘画的相关视频呢啊	Video-Play	让 你 播放 八爪 鱼 绘画 的 相关 视频 呢 啊	10
林依轮淘宝直播帮我找一下	Video-Play	林依轮 淘宝 直播 帮 我 找 一下	10
美国电影信条的预告片给我播放一下	Video-Play	美国 电影 信条 的 预告片 给 我 播放 一下	10
播放一个不知火CG视频	Video-Play	播放 一个 不知 火 CG 视频	10
看今晚的快乐大本营	Video-Play	看 今晚 的 快乐 大本营	10
我想看2014年最火的歌曲小苹果的音乐视频	Video-Play	我 想 看 2014 年 最火 的 歌曲 小苹果 的 音乐 视频	10
播放一个金来沅主演的电视剧的介绍视频	Video-Play	播放 一个 金来沅 主演 的 电视剧 的 介绍 视频	10
找一个讲述韩国地理环境的纪录片来看	Video-Play	找 一个 讲述 韩国 地理环境 的 纪录片 来看	10
香港的电视剧金玉满堂第二十集花絮播放出来	Video-Play	香港 的 电视剧 金玉满堂 第二十 集 花絮 播放 出来	10
国产动漫镇魂街2帮我找出来	Video-Play	国产 动漫 镇魂 街 2 帮 我 找 出来	10
帮我找下韩国女团blackpink去年拍的纪录片	Video-Play	帮 我 找 下 韩国 女团 blackpink 去年 拍 的 纪录片	10
我看一下姚明以前的NBA比赛视频吧	Video-Play	我 看 一下 姚明 以前 的 NBA 比赛 视频 吧	10
今晚十点世界女排联赛中国对韩国在哪个平台直播	Video-Play	今晚 十点 世界 女排 联赛 中国 对 韩国 在 哪个 平台 直播	10
今天刚更新的小公主苏西播放给我看	Video-Play	今天 刚 更新 的 小 公主 苏西 播放 给 我 看	10
找一下日本动漫妖精的尾巴	Video-Play	找 一下 日本 动漫 妖精 的 尾巴	10
给我放科比的纪录片来看	Video-Play	给 我 放 科比 的 纪录片 来看	10
B站上鱼子溪的助眠视频给我播放一下	Video-Play	B 站上 鱼子 溪 的 助眠 视频 给 我 播放 一下	10
用芒果TV看看今天下午三点的家常菜节目	Video-Play	用 芒果 TV 看看 今天下午 三点 的 家常菜 节目	10
昨天的NBA比赛是上午10点吗，播来看看	Video-Play	昨天 的 NBA 比赛 是 上午 10 点 吗 ， 播来 看看	10
2021年张哲瀚唱歌的视频找一个出来	Video-Play	2021 年 张哲瀚 唱歌 的 视频 找 一个 出来	10
随便播一个2021年晚上19点更新的动漫	Video-Play	随便 播 一个 2021 年 晚上 19 点 更新 的 动漫	10
能否给我播放今年新秀李亚杰的跳水比赛视频	Video-Play	能否 给 我 播放 今年 新秀 李亚杰 的 跳水 比赛 视频	10
国产动漫喜羊羊与灰太狼帮我找出来	Video-Play	国产 动漫 喜羊羊 与 灰 太 狼 帮 我 找 出来	10
我想看2020年谍战电视剧旗袍美探的剧情讲解视频	Video-Play	我 想 看 2020 年谍 战 电视剧 旗袍 美探 的 剧情 讲解 视频	10
2020年在中国播出的动漫天官赐福帮我放一下	Video-Play	2020 年 在 中国 播出 的 动漫 天官赐福 帮 我 放 一下	10
播一个晚上17点更新的国产动漫	Video-Play	播 一个 晚上 17 点 更新 的 国产 动漫	10
选秀综艺创造营2021第一期给我播放一下	Video-Play	选秀 综艺 创造 营 2021 第一期 给 我 播放 一下	10
找一找动漫哈尔的移动城堡	Video-Play	找 一 找 动漫 哈尔 的 移动 城堡	10
刘明月配音的动漫帮我找一下	Video-Play	刘 明月 配音 的 动漫 帮 我 找 一下	10
今年的喜洋洋与灰太狼是不是与以往的不一样	Video-Play	今年 的 喜洋洋 与 灰 太 狼 是不是 与 以往 的 不 一样	10
有没有迪丽热巴的电视剧长歌行的幕后花絮，放来看一下	Video-Play	有没有 迪丽 热巴 的 电视剧 长 歌行 的 幕后 花絮 ， 放 来看 一下	10
找一找动漫魔道祖师	Video-Play	找 一 找 动漫 魔 道 祖师	10
周笔畅参加的下一站传奇的相关视频帮我找出来	Video-Play	周笔畅 参加 的 下 一站 传奇 的 相关 视频 帮 我 找 出来	10
还能找得到凯文科恩演奏绿色花园的视频吗	Video-Play	还 能 找 得到 凯文 科恩 演奏 绿色 花园 的 视频 吗	10
帮我查看纪录片酒美的中国有多少集	Video-Play	帮 我 查看 纪录片 酒 美的 中国 有 多少 集	10
龚俊和张哲瀚参加快乐大本营的那期帮我找出来	Video-Play	龚俊 和 张哲瀚 参加 快乐 大本营 的 那期 帮 我 找 出来	10
给我播放2018年省运会青少年组蹦床比赛的视频	Video-Play	给 我 播放 2018 年 省运会 青少年 组 蹦床 比赛 的 视频	10
我要看动漫枪火天灵第一季的第19集	Video-Play	我要 看 动漫 枪火 天灵 第一季 的 第 19 集	10
现在需要你播放百家讲坛中的雍正三十年	Video-Play	现在 需要 你 播放 百家讲坛 中 的 雍正 三十年	10
帮我找一个做糖醋排骨的视频	Video-Play	帮 我 找 一个 做 糖醋排骨 的 视频	10
播放熊出没	Video-Play	播放 熊出没	10
帮我找下去年张靓颖在中国新说唱的视频	Video-Play	帮 我 找 下去 年 张靓颖 在 中国 新 说唱 的 视频	10
我想看这部动漫斗罗大陆	Video-Play	我 想 看 这部 动漫 斗罗 大陆	10
我还要看俄罗斯美食up主的吃播	Video-Play	我 还要 看 俄罗斯 美食 up 主 的 吃播	10
随便放个动画片	Video-Play	随便 放个 动画片	10
给我播放2021年创造营衍生节目营人进去异次元会变成笨蛋吗第四集	Video-Play	给 我 播放 2021 年 创造 营 衍生 节目 营人 进去 异次元 会 变成 笨蛋 吗 第四集	10
搜索一下中国男团INTO1成团夜的比赛视频	Video-Play	搜索 一下 中国 男团 INTO1 成团 夜 的 比赛 视频	10
查询一下创造营2021的相关视频	Video-Play	查询 一下 创造 营 2021 的 相关 视频	10
香港的电视剧法证先锋第一部剧情讲解播放出来	Video-Play	香港 的 电视剧 法证 先锋 第一部 剧情 讲解 播放 出来	10
找关于北京财经类型的视频我想学习一下	Video-Play	找 关于 北京 财经 类型 的 视频 我 想 学习 一下	10
去年杨健十米跳台夺冠的视频还能找到吗	Video-Play	去年 杨健 十米 跳台 夺冠 的 视频 还 能 找到 吗	10
帮我找个高热门玩家玩王者荣耀里貂蝉的直播	Video-Play	帮 我 找 个 高 热门 玩家 玩 王者 荣耀 里 貂蝉 的 直播	10
韩国综艺节目超人回来了帮我找一下	Video-Play	韩国 综艺节目 超人 回来 了 帮 我 找 一下	10
5月20号的和平精英竞技比赛直播给我回放一下	Video-Play	5 月 20 号 的 和平 精英 竞技 比赛 直播 给 我 回放 一下	10
很想看韩国的电视剧讲解视频随便播一个给我	Video-Play	很 想 看 韩国 的 电视剧 讲解 视频 随便 播 一个 给 我	10
红米 Note 8 Pro的开箱视频找一下	Video-Play	红米   Note   8   Pro 的 开箱 视频 找 一下	10
给我放一下关于印度新冠疫情的新闻	Video-Play	给 我 放 一下 关于 印度 新冠 疫情 的 新闻	10
放一下今天晚上的腾讯新闻	Video-Play	放 一下 今天 晚上 的 腾讯 新闻	10
立刻找出来华为MatePad10.8的测评视频	Video-Play	立刻 找 出来 华为 MatePad10.8 的 测评 视频	10
找几个贝克汉姆的金典足球比赛视频来放	Video-Play	找 几个 贝克汉姆 的 金典 足球比赛 视频 来放	10
韩国综艺节目running man帮我找一下	Video-Play	韩国 综艺节目 running   man 帮 我 找 一下	10
2021年在中国播出的正青春拍摄花絮帮我播放吧	Video-Play	2021 年 在 中国 播出 的 正 青春 拍摄 花絮 帮 我 播放 吧	10
我想看B站上狐狸姐姐的助眠视频	Video-Play	我 想 看 B 站上 狐狸 姐姐 的 助眠 视频	10
给我播放蒙面唱将猜猜猜	Video-Play	给 我 播放 蒙面 唱 将 猜猜猜	10
播放一下国创动漫武神主宰	Video-Play	播放 一下 国创 动漫 武神 主宰	10
B站上的说唱新世代的相关视频快点给我播放	Video-Play	B 站上 的 说唱 新 世代 的 相关 视频 快点 给 我 播放	10
查找电影你的婚礼的花絮	Video-Play	查找 电影 你 的 婚礼 的 花絮	10
B站上的我是特优声的相关视频快点给我播放	Video-Play	B 站上 的 我 是 特优 声 的 相关 视频 快点 给 我 播放	10
播一下晚上18点更新的大浪淘沙的介绍视频	Video-Play	播 一下 晚上 18 点 更新 的 大浪淘沙 的 介绍 视频	10
放一下宫崎骏的动漫片龙猫第30分钟的片段	Video-Play	放 一下 宫崎骏 的 动漫 片龙 猫 第 30 分钟 的 片段	10
放一下刘德华2021年春晚表演的视频	Video-Play	放 一下 刘德华 2021 年 春晚 表演 的 视频	10
5月24日关于讲解植物大战僵尸的这就是宇宙最强生物的游戏视频给我找下吧	Video-Play	5 月 24 日 关于 讲解 植物 大战 僵尸 的 这 就是 宇宙 最强 生物 的 游戏 视频 给 我 找 下 吧	10
帮我回放下王者荣耀KPL春季赛	Video-Play	帮 我 回 放下 王者 荣耀 KPL 春季 赛	10
吴昕主持的快乐大本营帮我播放一下	Video-Play	吴昕 主持 的 快乐 大本营 帮 我 播放 一下	10
播放一个帝释天CG视频	Video-Play	播放 一个 帝释 天 CG 视频	10
找一下蔡依林2018年演唱会唱歌的视频	Video-Play	找 一下 蔡依林 2018 年 演唱会 唱歌 的 视频	10
找一个美国的流行音乐视频来看	Video-Play	找 一个 美国 的 流行音乐 视频 来看	10
那个台湾电视剧泡沫之夏的花絮播放一下吧	Video-Play	那个 台湾 电视剧 泡沫 之夏 的 花絮 播放 一下 吧	10
我想看创造营2021年的二公比赛视频	Video-Play	我 想 看 创造 营 2021 年 的 二公 比赛 视频	10
找一下每周六，20点更新的国产动漫	Video-Play	找 一下 每周六 ， 20 点 更新 的 国产 动漫	10
我想看白敬亭拍摄八零九零的现场花絮	Video-Play	我 想 看 白敬亭 拍摄 八零 九零 的 现场 花絮	10
昨天下午有没有跳水运动比赛啊，放来看看啊	Video-Play	昨天下午 有没有 跳水 运动 比赛 啊 ， 放 来 看看 啊	10
播放一下在2014年6月23日艾莉婕发行的专辑《Blonde》的音乐MV吧	Video-Play	播放 一下 在 2014 年 6 月 23 日 艾莉婕 发行 的 专辑 《 Blonde 》 的 音乐 MV 吧	10
我想看一下林丹的羽毛球比赛视频	Video-Play	我 想 看 一下 林丹 的 羽毛球 比赛 视频	10
国产动漫斗破苍穹帮我找出来	Video-Play	国产 动漫 斗破 苍穹 帮 我 找 出来	10
看杨幂唱歌的视频	Video-Play	看 杨 幂 唱歌 的 视频	10
孙悦的篮球比赛视频给我放一个	Video-Play	孙悦 的 篮球比赛 视频 给 我 放 一个	10
小米11x的开箱视频找一下	Video-Play	小米 11x 的 开箱 视频 找 一下	10
S23赛季达摩打崩钟无艳这个精彩的游戏视频是在哪天播放的给我重播下吧	Video-Play	S23 赛季 达摩 打崩钟 无艳 这个 精彩 的 游戏 视频 是 在 哪天 播放 的 给 我 重播 下 吧	10
潘长江的小品我想现在就看	Video-Play	潘长江 的 小品 我 想 现在 就 看	10
找出来张艺兴跳舞的视频	Video-Play	找 出来 张艺兴 跳舞 的 视频	10
我想看今年的逗小猴开心的游戏讲解视频	Video-Play	我 想 看 今年 的 逗小猴 开心 的 游戏 讲解 视频	10
打开爱奇艺播放肖战的电视剧花絮	Video-Play	打开 爱奇艺 播放 肖战 的 电视剧 花絮	10
播放下午4点的QQ飞车车神赛	Video-Play	播放 下午 4 点 的 QQ 飞车 车神 赛	10
我想看在腾讯APP上播放的极限挑战了	Video-Play	我 想 看 在 腾讯 APP 上 播放 的 极限 挑战 了	10
三国演义动漫版的给放一下啊	Video-Play	三国演义 动漫 版 的 给 放 一下 啊	10
那个韩国电视剧恶之花的花絮播放一下吧	Video-Play	那个 韩国 电视剧 恶之花 的 花絮 播放 一下 吧	10
可不可以帮我搜索下2019年汪峰的世界巡回演唱会的视频	Video-Play	可不可以 帮 我 搜索 下 2019 年 汪峰 的 世界 巡回演唱 会 的 视频	10
今天给我播放一个搞笑的欧美动漫先导片	Video-Play	今天 给 我 播放 一个 搞笑 的 欧美 动漫 先导 片	10
查找动漫名侦探柯南	Video-Play	查找 动漫 名 侦探 柯南	10
给我播放3月5号的英雄联盟比赛视频	Video-Play	给 我 播放 3 月 5 号 的 英雄 联盟 比赛 视频	10
给我搜索一部军事纪录片	Video-Play	给 我 搜索 一部 军事 纪录片	10
放一下杨幂求佛的MV	Video-Play	放 一下 杨幂 求佛 的 MV	10
帮我找一个做腰果虾仁的视频	Video-Play	帮 我 找 一个 做 腰果 虾仁 的 视频	10
给我找一下任贤齐2020年巡回演唱会唱歌的视频	Video-Play	给 我 找 一下 任贤齐 2020 年 巡回演唱 会 唱歌 的 视频	10
快点找出来电视剧炊事班的故事拍摄花絮	Video-Play	快点 找 出来 电视剧 炊事班 的 故事 拍摄 花絮	10
播放韩语教学视频	Video-Play	播放 韩语 教学 视频	10
薇娅淘宝直播帮我找一下	Video-Play	薇 娅 淘宝 直播 帮 我 找 一下	10
2019年上映的纪录片天启第二次世界大战给我找一下吧	Video-Play	2019 年 上映 的 纪录片 天启 第二次世界大战 给 我 找 一下 吧	10
给我儿子来一个日本动漫电影龙猫的剧情简介解说视频	Video-Play	给 我 儿子 来 一个 日本 动漫 电影 龙猫 的 剧情简介 解说 视频	10
魁拔之殊途全7集按顺序播放我想看	Video-Play	魁拔 之 殊途 全 7 集 按 顺序 播放 我 想 看	10
我想看雷佳音走红毯的视频	Video-Play	我想 看雷 佳音 走红 毯 的 视频	10
我要看B站的动漫天官赐福	Video-Play	我要 看 B 站 的 动漫 天官赐福	10
我想看有关恐龙的纪录片	Video-Play	我 想 看 有关 恐龙 的 纪录片	10
我要看4月26号王者荣耀竞技赛的视频	Video-Play	我要 看 4 月 26 号 王者 荣耀 竞技 赛 的 视频	10
日本动漫魔王勇者给我找一下	Video-Play	日本 动漫 魔王 勇者 给 我 找 一下	10
国产动漫天宝伏妖录帮我找出来	Video-Play	国产 动漫 天宝 伏妖 录帮 我 找 出来	10
我想看时代少年团2020年在湖南卫视春晚上唱歌的视频	Video-Play	我 想 看 时代 少年 团 2020 年 在 湖南卫视 春 晚上 唱歌 的 视频	10
放一下5月25日的关于美国新冠疫情方面的新闻	Video-Play	放 一下 5 月 25 日 的 关于 美国 新冠 疫情 方面 的 新闻	10
给我来一个2018上映的关于旅游的国外纪录片吧	Video-Play	给 我 来 一个 2018 上映 的 关于 旅游 的 国外 纪录片 吧	10
请给我播放2019年美国电视剧守望者第一季剧情讲解	Video-Play	请 给 我 播放 2019 年 美国 电视剧 守望者 第一季 剧情 讲解	10
国产动漫画江湖之不良人帮我找出来	Video-Play	国产 动漫画 江湖 之 不良 人帮 我 找 出来	10
我想看拍摄花絮2019年谍战电视剧光荣时代的	Video-Play	我 想 看 拍摄 花絮 2019 年谍 战 电视剧 光荣 时代 的	10
放一个讲述中国人文风情的纪录片	Video-Play	放 一个 讲述 中国 人文 风情 的 纪录片	10
现在给我播一下5月5号的王者荣耀竞技赛的比赛情况	Video-Play	现在 给 我播 一下 5 月 5 号 的 王者 荣耀 竞技 赛 的 比赛 情况	10
3月21日直播的绝地求生籽岷的新游戏第十五集给我重播一下吧	Video-Play	3 月 21 日 直播 的 绝地 求生 籽 岷 的 新 游戏 第十五集 给 我 重播 一下 吧	10
能不能放推理类型的小说让我烧脑一下	Video-Play	能 不能 放 推理 类型 的 小说 让 我 烧脑 一下	10
我想看王者荣耀国服娜可露露的直播	Video-Play	我 想 看 王者 荣耀 国服娜 可 露露 的 直播	10
超级迷你战士的相关视频给我按顺序播放	Video-Play	超级 迷你 战士 的 相关 视频 给 我 按 顺序 播放	10
B站上的动物圈的问号脸的相关视频快点给我播放	Video-Play	B 站上 的 动物 圈 的 问号 脸 的 相关 视频 快点 给 我 播放	10
我侄女想看百变小樱	Video-Play	我 侄女 想 看百 变小 樱	10
龚俊参加快乐大本营的那期帮我找出来	Video-Play	龚俊 参加 快乐 大本营 的 那期 帮 我 找 出来	10
我最喜欢的中国动漫是刺客伍六七精彩剪辑麻烦打开吧	Video-Play	我 最 喜欢 的 中国 动漫 是 刺客 伍 六七 精彩 剪辑 麻烦 打开 吧	10
2021年邓紫棋唱歌的视频找一个出来	Video-Play	2021 年 邓紫棋 唱歌 的 视频 找 一个 出来	10
我想看动漫魔道祖师给我播放一下	Video-Play	我 想 看 动漫 魔 道 祖师 给 我 播放 一下	10
5月25日下午两点的掘金战开拓者的NBA给我再放一遍	Video-Play	5 月 25 日 下午 两点 的 掘金 战 开拓者 的 NBA 给 我 再 放 一遍	10
给我放一下经典国漫黑白警长	Video-Play	给 我 放 一下 经典 国漫 黑白 警长	10
好想看湖南足球比赛直播	Video-Play	好 想 看 湖南 足球比赛 直播	10
我想看玄幻动漫万界独尊	Video-Play	我 想 看 玄幻 动漫 万界 独尊	10
播放功夫熊猫幕后纪录片	Video-Play	播放 功夫 熊猫 幕后 纪录片	10
播放日本动漫中华小当家	Video-Play	播放 日本 动漫 中华 小 当家	10
请帮我播放4月10日王者荣耀竞技比赛的情况	Video-Play	请 帮 我 播放 4 月 10 日 王者 荣耀 竞技 比赛 的 情况	10
找出来佟丽娅跳舞的视频	Video-Play	找 出来 佟丽娅 跳舞 的 视频	10
播放动漫幽灵公主	Video-Play	播放 动漫 幽灵公主	10
我要看连载的2021年最新的国漫	Video-Play	我要 看 连载 的 2021 年 最新 的 国漫	10
3月号的王者荣耀竞技赛再给我播一遍	Video-Play	3 月 号 的 王者 荣耀 竞技 赛 再 给 我播 一遍	10
找出来周震南跳舞的视频	Video-Play	找 出来 周震南 跳舞 的 视频	10
能帮我找到六小龄童拍摄西游记的现场视频吗	Video-Play	能 帮 我 找到 六小龄童 拍摄 西游记 的 现场 视频 吗	10
查找电影怦然心动的幕后故事	Video-Play	查找 电影 怦然心动 的 幕后 故事	10
播放2018年等风来这个纪录片	Video-Play	播放 2018 年 等 风来 这个 纪录片	10
找一下吴奇隆电视剧的幕后花絮	Video-Play	找 一下 吴奇隆 电视剧 的 幕后 花絮	10
我想看虞书欣参加青春有你2初舞台的视频	Video-Play	我 想 看 虞书欣 参加 青春 有 你 2 初 舞台 的 视频	10
我想看前天张大仙直播的鲁班教学	Video-Play	我 想 看 前天 张大 仙 直播 的 鲁班 教学	10
打开爱奇艺找动漫片画江湖之不良人配音演员其他视频	Video-Play	打开 爱奇艺 找 动漫 片画 江湖 之 不良 人 配音演员 其他 视频	10
还能找到2014年陈晓和陈妍希携手高调唱你我的视频吗	Video-Play	还 能 找到 2014 年 陈晓 和 陈妍希 携手 高调 唱 你 我 的 视频 吗	10
找出来迪丽热巴跳舞的视频	Video-Play	找 出来 迪丽 热巴 跳舞 的 视频	10
4月9日那天是不是播放了边路蒙恬被花木兰打哭的游戏视频	Video-Play	4 月 9 日 那天 是不是 播放 了 边路 蒙恬 被 花木兰 打哭 的 游戏 视频	10
找有关关晓彤的综艺	Video-Play	找 有关 关晓彤 的 综艺	10
5月11日在澳大利亚人们为考拉接种预防衣原体感染疫苗的新闻视频给我播放一下	Video-Play	5 月 11 日 在 澳大利亚 人们 为 考拉 接种 预防 衣原体 感染 疫苗 的 新闻 视频 给 我 播放 一下	10
把邓超结婚的视频找出来	Video-Play	把 邓超 结婚 的 视频 找 出来	10
给我放一个周星驰的电影的幕后花絮	Video-Play	给 我 放 一个 周星驰 的 电影 的 幕后 花絮	10
那个中国电视剧司藤的花絮播放一下吧	Video-Play	那个 中国 电视剧 司藤 的 花絮 播放 一下 吧	10
日本动漫NANA给我找一下	Video-Play	日本 动漫 NANA 给 我 找 一下	10
了不起的卢旺达这部国外纪录片只有一集吗我想看啊	Video-Play	了不起 的 卢旺达 这部 国外 纪录片 只有 一集 吗 我 想 看 啊	10
王一博跳街舞的视频找一下	Video-Play	王一博 跳街舞 的 视频 找 一下	10
推荐一部BBC制作的评分最好的纪录片来看	Video-Play	推荐 一部 BBC 制作 的 评分 最好 的 纪录片 来看	10
播放NBA全明星赛	Video-Play	播放 NBA 全明星赛	10
放一个刘谦表演的魔术来看	Video-Play	放 一个 刘谦 表演 的 魔术 来看	10
给我播放2019邓超主持的奔跑吧兄弟	Video-Play	给 我 播放 2019 邓超 主持 的 奔跑 吧 兄弟	10
把上周六置顶的纪录片国家宝藏播放出来	Video-Play	把 上 周六 置顶 的 纪录片 国家 宝藏 播放 出来	10
找一个今天最新投稿的鬼畜调教视频	Video-Play	找 一个 今天 最新 投稿 的 鬼畜 调教 视频	10
红米 Note 10 Pro的开箱视频找一下	Video-Play	红米   Note   10   Pro 的 开箱 视频 找 一下	10
我想看2019年在香港举行的世界女排联赛中国女排对日本女排的那场比赛视频	Video-Play	我 想 看 2019 年 在 香港 举行 的 世界 女排 联赛 中国女排 对 日本女排 的 那场 比赛 视频	10
我想看2020年谍战电视剧使徒行者3主演cut	Video-Play	我 想 看 2020 年谍 战 电视剧 使徒 行者 3 主演 cut	10
找出5.29日3点播出的动漫	Video-Play	找出 5.29 日 3 点 播出 的 动漫	10
宋雨琦参加偶像运动会的艺术体操比赛视频快点帮我找找我很想看	Video-Play	宋雨琦 参加 偶像 运动会 的 艺术 体操比赛 视频 快点 帮 我 找 找 我 很 想 看	10
看周深唱的大鱼海棠	Video-Play	看周 深唱 的 大鱼 海棠	10
鹿晗在创造营2020年跳主题曲的视频还能找到吗	Video-Play	鹿晗 在 创造 营 2020 年 跳 主题曲 的 视频 还 能 找到 吗	10
陈伟霆最新电视剧的幕后花絮播来看看	Video-Play	陈伟霆 最新 电视剧 的 幕后 花絮 播来 看看	10
帮我找下故宫100这部记录片看下吧	Video-Play	帮 我 找 下 故宫 100 这部 记录片 看下 吧	10
给我找一下羽毛球的教学视频	Video-Play	给 我 找 一下 羽毛球 的 教学 视频	10
我想看26日早上七点多的吴孟超遗体告别仪式的视频	Video-Play	我 想 看 26 日 早上 七点 多 的 吴孟超 遗体 告别仪式 的 视频	10
立刻找出来Redmibook Pro 14 锐龙版的测评视频	Video-Play	立刻 找 出来 Redmibook   Pro   14   锐龙版 的 测评 视频	10
找下5月22号更新的小玲玩具的相关视频	Video-Play	找下 5 月 22 号 更新 的 小玲 玩具 的 相关 视频	10
给我放一下英国纪录片蓝色星球	Video-Play	给 我 放 一下 英国 纪录片 蓝色 星球	10
给我找一下中国电视剧棋魂的拍戏花絮	Video-Play	给 我 找 一下 中国 电视剧 棋魂 的 拍戏 花絮	10
3月29日用石头物资吃鸡的那个视频我想要看	Video-Play	3 月 29 日用 石头 物资 吃 鸡 的 那个 视频 我 想要 看	10
重新播放蒙面唱将猜猜猜2	Video-Play	重新 播放 蒙面 唱 将 猜猜猜 2	10
给我放一个美国流行音乐排行第一的mv	Video-Play	给 我 放 一个 美国 流行音乐 排行 第一 的 mv	10
吴昕参加的我家那闺女2帮我播放一下	Video-Play	吴昕 参加 的 我家 那 闺女 2 帮 我 播放 一下	10
放一下日本动漫片航海王的三分钟精彩视频	Video-Play	放 一下 日本 动漫 片 航海王 的 三分钟 精彩视频	10
能否给我来一个2019年1月2日的兰陵王辅助骚扰教学的游戏视频	Video-Play	能否 给 我 来 一个 2019 年 1 月 2 日 的 兰陵王 辅助 骚扰 教学 的 游戏 视频	10
看一下动漫天空之城	Video-Play	看 一下 动漫 天空 之 城	10
黄渤的电影幕后花絮有么，放来看看	Video-Play	黄 渤 的 电影 幕后 花絮 有 么 ， 放 来 看看	10
播放日本动漫片航海王第500集中间的片段	Video-Play	播放 日本 动漫 片 航海王 第 500 集中 间 的 片段	10
上周五有更新神武天尊吗我想看剪辑版的	Video-Play	上周五 有 更新 神武 天尊 吗 我 想 看 剪辑版 的	10
2019年都市爱情电视剧亲爱的，热爱的花絮播放一下	Video-Play	2019 年 都市 爱情 电视剧 亲爱 的 ， 热爱 的 花絮 播放 一下	10
我要看纪录片走进毛泽东	Video-Play	我要 看 纪录片 走进 毛泽东	10
我想找下2011年发生的洛阳性奴案的视频	Video-Play	我 想 找 下 2011 年 发生 的 洛阳 性 奴案 的 视频	10
播放王者荣耀的解说视频	Video-Play	播放 王者 荣耀 的 解说 视频	10
我想看希林娜依高在创造营2020唱的喜欢你的视频	Video-Play	我 想 看 希林娜 依高 在 创造 营 2020 唱 的 喜欢 你 的 视频	10
英雄联盟的比赛视频给我找一下	Video-Play	英雄 联盟 的 比赛 视频 给 我 找 一下	10
可不可以帮我找下2020年陈卓璇在创造营2020成团夜的视频	Video-Play	可不可以 帮 我 找 下 2020 年 陈卓璇 在 创造 营 2020 成团 夜 的 视频	10
前天的游戏讲解视频话320抽88个皮肤给我找一下吧	Video-Play	前天 的 游戏 讲解 视频 话 320 抽 88 个 皮肤 给 我 找 一下 吧	10
帮我在爱奇艺里找下BTV档案这部纪录片	Video-Play	帮 我 在 爱奇 艺里 找 下 BTV 档案 这部 纪录片	10
深圳DYG比赛的视频帮我找一下	Video-Play	深圳 DYG 比赛 的 视频 帮 我 找 一下	10
查找动漫开心超人	Video-Play	查找 动漫 开心 超人	10
查找动漫犬夜叉	Video-Play	查找 动漫 犬夜叉	10
找几个姚明的NBA比赛视频	Video-Play	找 几个 姚明 的 NBA 比赛 视频	10
找一找动漫天空之城	Video-Play	找 一 找 动漫 天空 之 城	10
我想看2021年乐高游戏的解说视频	Video-Play	我 想 看 2021 年乐高 游戏 的 解说 视频	10
王俊凯参演的综艺恰好是少年给我播放一下	Video-Play	王俊凯 参演 的 综艺 恰好 是 少年 给 我 播放 一下	10
国产动漫全职法师帮我找出来	Video-Play	国产 动漫 全职 法师 帮 我 找 出来	10
给我播今天下午三点的女子单打乒乓日比赛	Video-Play	给 我播 今天下午 三点 的 女子单打 乒乓 日 比赛	10
给我找那英2019年天津演唱会的视频	Video-Play	给 我 找 那英 2019 年 天津 演唱会 的 视频	10
日本动漫元气少女缘结神第二季给我找一下	Video-Play	日本 动漫 元气 少女 缘 结神 第二季 给 我 找 一下	10
放一下张韶涵在2021年春晚上唱歌的视频	Video-Play	放 一下 张韶涵 在 2021 年春 晚上 唱歌 的 视频	10
播一下晚上20点更新的月光变奏曲精简花絮	Video-Play	播 一下 晚上 20 点 更新 的 月光 变奏曲 精简 花絮	10
放动漫哈尔的移动城堡	Video-Play	放 动漫 哈尔 的 移动 城堡	10
放一下杨幂2020电视剧的幕后花絮	Video-Play	放 一下 杨幂 2020 电视剧 的 幕后 花絮	10
刘亦菲的相关视频找一下	Video-Play	刘亦菲 的 相关 视频 找 一下	10
王一博的歌曲MV帮我搜索一下	Video-Play	王一博 的 歌曲 MV 帮 我 搜索 一下	10
我想看撒贝宁明星大侦探里的搞笑视频	Video-Play	我 想 看 撒 贝宁 明星 大 侦探 里 的 搞笑 视频	10
播放一下国创动漫灵笼	Video-Play	播放 一下 国创 动漫 灵笼	10
我想看2016年出的动漫片大虞海棠	Video-Play	我 想 看 2016 年 出 的 动漫 片大虞 海棠	10
看5月24日晚上九点的王者荣耀游戏解说	Video-Play	看 5 月 24 日 晚上 九点 的 王者 荣耀 游戏 解说	10
找一下杰克逊的经典摇滚音乐现场表演片段	Video-Play	找 一下 杰克逊 的 经典 摇滚音乐 现场表演 片段	10
5月25日发布的英首相约翰逊明年7月结婚的新闻视频再给我放下	Video-Play	5 月 25 日 发布 的 英首相 约翰逊 明年 7 月 结婚 的 新闻 视频 再 给 我 放下	10
