x	y	cut_x	y_label_idx
延边朝鲜语广播听这个方言台	Radio-Listen	延边 朝鲜语 广播 听 这个 方言 台	7
能给我播出一下张洁主持的都市之声	Radio-Listen	能 给 我 播出 一下张 洁 主持 的 都市 之声	7
给我调到102点7我想要听广州音乐之声	Radio-Listen	给 我 调到 102 点 7 我 想要 听 广州 音乐 之声	7
我想收听石家庄新闻广播的交警热线，这是童谣主播的节目	Radio-Listen	我 想 收听 石家庄 新闻广播 的 交警 热线 ， 这是 童谣 主播 的 节目	7
给我继续收一下姚科主持的中国之声行不行啊	Radio-Listen	给 我 继续 收 一下 姚科 主持 的 中国 之声 行不行 啊	7
蚌埠经济广播电台在104点2给我拨一下	Radio-Listen	蚌埠 经济 广播电台 在 104 点 2 给 我 拨 一下	7
放一下虾米电台里的戏剧歌曲	Radio-Listen	放 一下 虾米 电台 里 的 戏剧 歌曲	7
有没有经济类的新闻电台节目	Radio-Listen	有没有 经济 类 的 新闻 电台节目	7
给调到FM105点2我要听江伟麟主持的节目	Radio-Listen	给 调到 FM105 点 2 我要 听 江伟麟 主持 的 节目	7
能播放一个交通类电台吗，就北京人民广播电台交通台吧	Radio-Listen	能 播放 一个 交通 类 电台 吗 ， 就 北京人民广播电台 交通 台 吧	7
好想听张涛主持的小喇叭	Radio-Listen	好 想 听 张涛 主持 的 小喇叭	7
我需要听一个新闻类的湖北人民广播电台新闻台呢	Radio-Listen	我 需要 听 一个 新闻 类 的 湖北 人民 广播电台 新闻台 呢	7
我不管我就要听中央广播的文艺之声	Radio-Listen	我 不管 我 就要 听 中央 广播 的 文艺 之声	7
我确定我现在收听的就是FM93.4的电台	Radio-Listen	我 确定 我 现在 收听 的 就是 FM93.4 的 电台	7
是不是可以现在就播放丽红的都市之声	Radio-Listen	是不是 可以 现在 就 播放 丽红 的 都市 之声	7
石家庄交通广播的946动感晚高峰调过去	Radio-Listen	石家庄 交通广播 的 946 动感 晚 高峰 调过去	7
我得听科学类的科学龙门阵那样的找来听听	Radio-Listen	我 得 听 科学 类 的 科学 龙门阵 那样 的 找 来 听听	7
请给我调出八八点五的江宁人民广播电台	Radio-Listen	请 给 我 调出 八 八点 五 的 江宁 人民 广播电台	7
现在请收听乌日图主持的有意思的事	Radio-Listen	现在 请 收听 乌日图 主持 的 有意思 的 事	7
上海交通广播电台叶子主持的节目给我播一下呗	Radio-Listen	上海 交通 广播电台 叶子 主持 的 节目 给 我播 一下 呗	7
给我调出李竹主持的银河台	Radio-Listen	给 我 调出 李竹 主持 的 银河 台	7
请给放一个孙阳主持的校园生活	Radio-Listen	请 给 放 一个 孙阳 主持 的 校园生活	7
开启湖南潇湘之声，听湖南新闻联播	Radio-Listen	开启 湖南 潇湘 之声 ， 听 湖南 新闻联播	7
帮我搜上海五星体育广播中活到100岁，这是一凝主播的	Radio-Listen	帮 我 搜 上海 五星 体育 广播 中活 到 100 岁 ， 这是 一凝主播 的	7
请现在给我续放珊珊的老年之声	Radio-Listen	请 现在 给 我续 放珊 珊 的 老年 之声	7
我想你给我收听经济类的重庆经济电台	Radio-Listen	我 想 你 给 我 收听 经济 类 的 重庆 经济 电台	7
听听宁静主持的都市之声	Radio-Listen	听听 宁静 主持 的 都市 之声	7
教育类的广东人民广播电台教育之声是不是能给我播放呢	Radio-Listen	教育 类 的 广东 人民 广播电台 教育 之声 是不是 能 给 我 播放 呢	7
你能把2020年的小黄瓜电台放一下么	Radio-Listen	你 能 把 2020 年 的 小黄瓜 电台 放 一下 么	7
频率是一零五点九的宜昌交通音乐台可以收听下吗	Radio-Listen	频率 是 一零 五点 九 的 宜昌 交通 音乐台 可以 收听 下 吗	7
是不是能继续收听频率是一零零点一的乐昌电台	Radio-Listen	是不是 能 继续 收听 频率 是 一零 零点 一 的 乐昌 电台	7
辽宁电台的主持人王玲主持的节目帮我放一下	Radio-Listen	辽宁 电台 的 主持人 王玲 主持 的 节目 帮 我 放 一下	7
看一下宇飞主持的中国之声在放什么	Radio-Listen	看 一下 宇飞 主持 的 中国 之声 在 放 什么	7
循环收听华夏之声，小班主持的	Radio-Listen	循环 收听 华夏 之声 ， 小班 主持 的	7
成都经典946正在播放的乐在946快帮我播放一下	Radio-Listen	成都 经典 946 正在 播放 的 乐 在 946 快 帮 我 播放 一下	7
我想听北京电台的早安音乐秀	Radio-Listen	我 想 听 北京电台 的 早安 音乐 秀	7
给我继续来收听顺德人民广播电台	Radio-Listen	给 我 继续 来 收听 顺德 人民 广播电台	7
帮我找刘旭晚8点到9点的城市娱乐报	Radio-Listen	帮 我 找 刘旭晚 8 点到 9 点 的 城市 娱乐 报	7
你能把经济类的扬州人民广播电台经济台给我收听一下吗	Radio-Listen	你 能 把 经济 类 的 扬州 人民 广播电台 经济 台 给 我 收听 一下 吗	7
继续播陈健光的平凡的故事	Radio-Listen	继续 播 陈健光 的 平凡 的 故事	7
中国之声的新闻进行时马上帮我播放一下	Radio-Listen	中国 之声 的 新闻 进行 时 马上 帮 我 播放 一下	7
能把教育类的广东人民广播电台教育之声帮我调出来吗	Radio-Listen	能 把 教育 类 的 广东 人民 广播电台 教育 之声 帮 我 调 出来 吗	7
我想听黄倩主持的华夏之声	Radio-Listen	我 想 听 黄倩 主持 的 华夏 之声	7
我想听大林的著名情感节目今晚我是你的DJ	Radio-Listen	我 想 听 大林 的 著名 情感 节目 今晚 我 是 你 的 DJ	7
珠江经济广播电台流行1057是不是能继续给我收听下呢	Radio-Listen	珠江 经济 广播电台 流行 1057 是不是 能 继续 给 我 收听 下 呢	7
我需要听一个频率是九三点一的城市信息广播电台	Radio-Listen	我 需要 听 一个 频率 是 九 三点 一 的 城市 信息 广播电台	7
马上就要收听FM94.8的色彩调频	Radio-Listen	马上 就要 收听 FM94.8 的 色彩 调频	7
我要听音乐类的张家港人民广播电台	Radio-Listen	我要 听 音乐 类 的 张家港 人民 广播电台	7
继续听邹字平的午夜影院	Radio-Listen	继续 听 邹字平 的 午夜 影院	7
驻马店交通广播城市歌行者快帮我播放一下	Radio-Listen	驻马店 交通广播 城市 歌 行者 快 帮 我 播放 一下	7
来一个频率是九三点四的山东人民广播电台综合频道吧	Radio-Listen	来 一个 频率 是 九 三点 四 的 山东 人民 广播电台 综合 频道 吧	7
想要听听广播了给调102点7去听音乐之声	Radio-Listen	想要 听听 广播 了 给 调 102 点 7 去 听 音乐 之声	7
上海交通台就在FM105点7拨过去哈	Radio-Listen	上海 交通 台 就 在 FM105 点 7 拨 过去 哈	7
放一个频率是九四点三的仪征电台	Radio-Listen	放 一个 频率 是 九 四点 三 的 仪征 电台	7
我想听一会但茹主持的音乐之声	Radio-Listen	我 想 听 一会 但茹 主持 的 音乐 之声	7
拨到FM107点7的文体广播听听好友运动营	Radio-Listen	拨到 FM107 点 7 的 文体 广播 听听 好友 运动 营	7
我想听一会频率是九六点二的宝山电台	Radio-Listen	我 想 听 一会 频率 是 九 六点二 的 宝山 电台	7
钱琳琳主持的中华之声播放给我听听呢	Radio-Listen	钱琳琳 主持 的 中华 之声 播放 给 我 听听 呢	7
FM100点8鄂尔多斯文体交通广播交广有话说帮我播放一下	Radio-Listen	FM100 点 8 鄂尔多斯 文体 交通广播 交广有 话 说 帮 我 播放 一下	7
继续收听晓婷主持的今日路况速报	Radio-Listen	继续 收听 晓婷 主持 的 今日 路况 速报	7
重复收听北京音乐广播的古典也流行	Radio-Listen	重复 收听 北京 音乐 广播 的 古典 也 流行	7
频率调换到FM104.1打开河南交通广播	Radio-Listen	频率 调换 到 FM104.1 打开 河南 交通广播	7
放一个牛力的广播行走天下来听一下	Radio-Listen	放 一个 牛力 的 广播 行走 天下 来 听 一下	7
调到任杰的杰哥讲故事	Radio-Listen	调 到任 杰 的 杰哥 讲故事	7
我想听主持人方舟的中国之声	Radio-Listen	我 想 听 主持人 方舟 的 中国 之声	7
频率是一零六点一的第一套节目综合频道可以收听一下吗	Radio-Listen	频率 是 一零 六点 一 的 第一套 节目 综合 频道 可以 收听 一下 吗	7
请调到FM97.2的上海戏曲广播	Radio-Listen	请调 到 FM97.2 的 上海 戏曲 广播	7
立即收听申远演播的环球旅行家	Radio-Listen	立即 收听 申远 演播 的 环球旅行 家	7
小黄瓜电台可以播放给我吗	Radio-Listen	小黄瓜 电台 可以 播放 给 我 吗	7
帮我调到中央人民广播电台的神州之声	Radio-Listen	帮 我 调到 中央人民广播电台 的 神州 之声	7
继续收听频率是九三点九的潮州人民广播电台	Radio-Listen	继续 收听 频率 是 九 三点 九 的 潮州 人民 广播电台	7
戏剧类电台海上戏剧可以播放一下吗	Radio-Listen	戏剧 类 电台 海上 戏剧 可以 播放 一下 吗	7
麻烦你帮我按到浙江人民电台的新闻快报	Radio-Listen	麻烦 你 帮 我 按 到 浙江 人民 电台 的 新闻 快报	7
我要听袁博的非常太好听	Radio-Listen	我要 听 袁博 的 非常 太 好听	7
北京新闻广播刘佳主持的电台节目帮我放一下	Radio-Listen	北京 新闻广播 刘佳 主持 的 电台节目 帮 我 放 一下	7
快点儿给我找FM97点2我要听上海戏剧曲艺广播	Radio-Listen	快点儿 给 我 找 FM97 点 2 我要 听 上海 戏剧 曲艺 广播	7
按时间顺序给我播陕西戏曲广播的花鼓戏节目	Radio-Listen	按 时间 顺序 给 我播 陕西 戏曲 广播 的 花鼓戏 节目	7
帮我调到肖露的经营之道	Radio-Listen	帮 我 调到 肖露 的 经营之道	7
放一个文艺类的江苏文艺电台	Radio-Listen	放 一个 文艺类 的 江苏 文艺 电台	7
我要听FM103.9交通广播	Radio-Listen	我要 听 FM103.9 交通广播	7
我要听刘旭佳的大话清朝	Radio-Listen	我要 听 刘旭佳 的 大话 清朝	7
频率是一零五点七的上海电台交通频率收听一下可以吗	Radio-Listen	频率 是 一零 五点 七 的 上海 电台 交通 频率 收听 一下 可以 吗	7
叶子主持过的上海交通广播节目帮我放一下	Radio-Listen	叶子 主持 过 的 上海 交通 广播节目 帮 我 放 一下	7
给我放一下沈阳新闻广播养生堂	Radio-Listen	给 我 放 一下 沈阳 新闻广播 养生堂	7
给我收听频率是一零四点三的南京经济广播电台	Radio-Listen	给 我 收听 频率 是 一零 四点 三 的 南京 经济 广播电台	7
收听一下文艺类的山东文艺广播电台	Radio-Listen	收听 一下 文艺类 的 山东 文艺 广播电台	7
有FM107点2吧我要听上海故事台	Radio-Listen	有 FM107 点 2 吧 我 要 听 上海 故事 台	7
有康妤的I的享乐汇吧听会儿	Radio-Listen	有康 妤 的 I 的 享乐 汇 吧 听 会儿	7
我想听郑州电台的怀旧好声音	Radio-Listen	我 想 听 郑州 电台 的 怀旧 好 声音	7
循环收听频率是九九点六的沉默电台	Radio-Listen	循环 收听 频率 是 九九 点 六 的 沉默 电台	7
在虾米电台里播放甜蜜蜜	Radio-Listen	在 虾米 电台 里 播放 甜蜜蜜	7
频率是八八点二的中国国际广播电台来收听吧	Radio-Listen	频率 是 八 八点 二 的 中国国际广播电台 来 收听 吧	7
现在就可以听中央广播电台的文艺之声	Radio-Listen	现在 就 可以 听 中央广播电台 的 文艺 之声	7
播放FM87.6广安文艺广播的开心茶馆	Radio-Listen	播放 FM87.6 广安 文艺 广播 的 开心 茶馆	7
音乐快速路帮我放一下呗	Radio-Listen	音乐 快速路 帮 我 放 一下 呗	7
请帮我找到陕西戏曲广播按时间顺序播放里面的花鼓戏节目	Radio-Listen	请 帮 我 找到 陕西 戏曲 广播 按 时间 顺序 播放 里面 的 花鼓戏 节目	7
让我听会儿全城当打是江伟麟主持的电台节目	Radio-Listen	让 我 听 会儿 全城 当打 是 江伟麟 主持 的 电台节目	7
收听一个频率是九八点三的王巨星电台	Radio-Listen	收听 一个 频率 是 九 八点 三 的 王 巨星 电台	7
宇飞主持的中国之声继续收听一下可以吗	Radio-Listen	宇飞 主持 的 中国 之声 继续 收听 一下 可以 吗	7
找个于谦的电台就那个人间好玩电台吧	Radio-Listen	找个 于 谦 的 电台 就 那个 人间 好玩 电台 吧	7
现在是7点给找旅游早班车	Radio-Listen	现在 是 7 点 给 找 旅游 早班车	7
放一个音乐类的山东人民广播电台交通音乐之声	Radio-Listen	放 一个 音乐 类 的 山东 人民 广播电台 交通 音乐 之声	7
调回到体育广播，在FM102.5哦	Radio-Listen	调 回到 体育 广播 ， 在 FM102.5 哦	7
你可以给我收一个音乐类的经典947给我听吗	Radio-Listen	你 可以 给 我 收 一个 音乐 类 的 经典 947 给 我 听 吗	7
江伟麟和陈嘉慧主持的车麟时代我要听这个	Radio-Listen	江伟麟 和 陈嘉慧 主持 的 车麟 时代 我要 听 这个	7
给我调到李沛聪7点开始的聪明学堂听那个	Radio-Listen	给 我 调到 李沛聪 7 点 开始 的 聪明 学堂 听 那个	7
我要听夏南的音乐特权下午4点的	Radio-Listen	我要 听夏南 的 音乐 特权 下午 4 点 的	7
我想听陕西秦腔广播的这里是西安	Radio-Listen	我 想 听 陕西 秦腔 广播 的 这里 是 西安	7
收听经济类的徐州人民广播电台经济台	Radio-Listen	收听 经济 类 的 徐州 人民 广播电台 经济 台	7
帮我放任杰主持的文艺之声	Radio-Listen	帮 我 放任 杰 主持 的 文艺 之声	7
调到CNR民族之声，我要听哈语节目	Radio-Listen	调到 CNR 民族 之声 ， 我要 听哈语 节目	7
随机播放一个笑话电台主持的娱乐节目	Radio-Listen	随机 播放 一个 笑话 电台 主持 的 娱乐节目	7
我现在要听庞莹主持的四季花城节目	Radio-Listen	我 现在 要 听 庞莹 主持 的 四季 花城 节目	7
请找到下午1点博亚和张楠的城市好男好女	Radio-Listen	请 找到 下午 1 点 博亚 和 张楠 的 城市 好 男 好 女	7
播放豆瓣FM里的两只老虎歌曲	Radio-Listen	播放 豆瓣 FM 里 的 两只 老虎 歌曲	7
我现在要听北京音乐广播的先听为快	Radio-Listen	我 现在 要 听 北京 音乐 广播 的 先 听 为 快	7
放一个张达讯主持的失眠夜谈	Radio-Listen	放 一个 张达讯 主持 的 失眠 夜谈	7
看看九八点四的香港电台第二台在播放什么	Radio-Listen	看看 九 八点 四 的 香港电台 第二台 在 播放 什么	7
中央人民广播电台的节目帮我放一下呗	Radio-Listen	中央人民广播电台 的 节目 帮 我 放 一下 呗	7
替我播放一下荆州音乐广播1068音乐加点糖	Radio-Listen	替 我 播放 一下 荆州 音乐 广播 1068 音乐 加点 糖	7
放王磊主持的凌晨一点	Radio-Listen	放王磊 主持 的 凌晨 一点	7
找到93点3五河人民广播电台并播放	Radio-Listen	找到 93 点 3 五河 人民 广播电台 并 播放	7
放一会儿蜻蜓FM的科学有故事听	Radio-Listen	放 一会儿 蜻蜓 FM 的 科学 有 故事 听	7
给我来频率是九八点五的佛山人民广播电台千色频道行不行呢	Radio-Listen	给 我 来 频率 是 九 八点 五 的 佛山 人民 广播电台 千色 频道 行不行 呢	7
FM99点6中国交通广播欢乐大冲关帮我播放	Radio-Listen	FM99 点 6 中国 交通广播 欢乐 大 冲关 帮 我 播放	7
能收听一个频率是一零零点九的松江电台吗	Radio-Listen	能 收听 一个 频率 是 一零 零点 九 的 松江 电台 吗	7
中国乡村之声是在转播新闻联播吧调过去	Radio-Listen	中国 乡村 之声 是 在 转播 新闻联播 吧 调过去	7
立马就收听FM103.9的交通广播	Radio-Listen	立马 就 收听 FM103.9 的 交通广播	7
调到南京人民广播电台看看在播什么	Radio-Listen	调 到 南京 人民 广播电台 看看 在播 什么	7
收听频率是九三点六的栖霞人民广播电台	Radio-Listen	收听 频率 是 九 三点 六 的 栖霞 人民 广播电台	7
我想听频率是一零五点六的恩平电台	Radio-Listen	我 想 听 频率 是 一零 五点 六 的 恩平 电台	7
调到FM94听中华武魂	Radio-Listen	调到 FM94 听 中华 武魂	7
我要听FM105点1的金山区人民台	Radio-Listen	我要 听 FM105 点 1 的 金山区 人民 台	7
听中央人民广播电台的华夏之声	Radio-Listen	听 中央人民广播电台 的 华夏 之声	7
天津广播中的经典音乐网的广播可以放一下	Radio-Listen	天津 广播 中 的 经典音乐 网 的 广播 可以 放 一下	7
频率是八七点八的天津人民广播电台娱乐频率收听一下可以吗	Radio-Listen	频率 是 八七 点八 的 天津 人民 广播电台 娱乐 频率 收听 一下 可以 吗	7
收听经济类的江苏经济电台	Radio-Listen	收听 经济 类 的 江苏 经济 电台	7
Vivian是我最喜欢的主持人，收听她的酷炫音乐会	Radio-Listen	Vivian 是 我 最 喜欢 的 主持人 ， 收听 她 的 酷 炫 音乐会	7
我要听温暖治愈系的电台节目深夜暖男	Radio-Listen	我要 听 温暖 治愈 系 的 电台节目 深夜 暖 男	7
麻烦找个曲艺电台正放二堂舍子的	Radio-Listen	麻烦 找个 曲艺 电台 正放 二堂 舍子 的	7
调到新闻频道CNR长篇联播	Radio-Listen	调 到 新闻频道 CNR 长篇 联播	7
我要听叶咏梅支持的戏曲鉴赏节目	Radio-Listen	我要 听叶 咏梅 支持 的 戏曲 鉴赏 节目	7
你可以立刻收听王强主持的经济之声吗	Radio-Listen	你 可以 立刻 收听 王强 主持 的 经济 之声 吗	7
欣怡的音乐黑眼圈听着很舒适，在上海广播电台里可以找到	Radio-Listen	欣怡 的 音乐 黑眼圈 听 着 很 舒适 ， 在 上海 广播电台 里 可以 找到	7
帮我调到王为的1039交通服务热线	Radio-Listen	帮 我 调到 王为 的 1039 交通 服务 热线	7
收听频率是一零七点三的十堰新闻台	Radio-Listen	收听 频率 是 一零 七点 三 的 十堰 新闻台	7
我让你给我放浙江之声的人文大讲堂	Radio-Listen	我 让 你 给 我 放 浙江 之声 的 人文 大讲堂	7
给我放一下毛强主持的恋爱小妙招	Radio-Listen	给 我 放 一下 毛强 主持 的 恋爱 小妙 招	7
收听主持人是薇薇的今夜无眠	Radio-Listen	收听 主持人 是 薇 薇 的 今夜 无眠	7
拨去朝朝早精神好陈嘉慧主持的	Radio-Listen	拨去 朝朝 早 精神 好 陈嘉慧 主持 的	7
浙江之声方雨主播的请调出来	Radio-Listen	浙江 之声 方雨主播 的 请调 出来	7
请给我调到有卢迪主持的电台	Radio-Listen	请 给 我 调到 有 卢迪 主持 的 电台	7
北京广播电台的节目帮我播放一下	Radio-Listen	北京 广播电台 的 节目 帮 我 播放 一下	7
接着上次继续收听文燕的嘻哈包袱	Radio-Listen	接着 上次 继续 收听 文燕 的 嘻 哈 包袱	7
播放中央人民广播中国之声	Radio-Listen	播放 中央 人民 广播 中国 之声	7
快点儿给我调到保定人民广播我要听刘聪的节目呢	Radio-Listen	快点儿 给 我 调到 保定 人民 广播 我要 听 刘聪 的 节目 呢	7
给我收听文艺类的山东文艺广播电台	Radio-Listen	给 我 收听 文艺类 的 山东 文艺 广播电台	7
来收听频率是一零一点五的重庆经济电台	Radio-Listen	来 收听 频率 是 一零 一点 五 的 重庆 经济 电台	7
放频率是九三点九的江浦广播电台	Radio-Listen	放 频率 是 九 三点 九 的 江浦 广播电台	7
日语类的电台随便给我找一个	Radio-Listen	日语 类 的 电台 随便 给 我 找 一个	7
重复收听文艺类的山东人民广播电台文艺台	Radio-Listen	重复 收听 文艺类 的 山东 人民 广播电台 文艺 台	7
替我播放德阳人民广播电台的直播节目	Radio-Listen	替 我 播放 德阳 人民 广播电台 的 直播 节目	7
能播放一下芃扬主持的情感咨询热线	Radio-Listen	能 播放 一下 芃 扬 主持 的 情感 咨询 热线	7
能不能把付明月的神州之声播放出来	Radio-Listen	能 不能 把 付 明月 的 神州 之声 播放 出来	7
播放中央人民广播电台的第一套节目综合频道	Radio-Listen	播放 中央人民广播电台 的 第一套 节目 综合 频道	7
music corner快帮我放一下	Radio-Listen	music   corner 快 帮 我 放 一下	7
找一下中央人民广播电台的华夏之声	Radio-Listen	找 一下 中央人民广播电台 的 华夏 之声	7
听一下张昊主持的拥抱故事	Radio-Listen	听 一下张 昊 主持 的 拥抱 故事	7
FM94点0上海五星体育广播帮我放一下	Radio-Listen	FM94 点 0 上海 五星 体育 广播 帮 我 放 一下	7
快帮我播放浙江之声一天零一夜	Radio-Listen	快 帮 我 播放 浙江 之声 一天 零 一夜	7
给我收听马黎主持的今日路况速报	Radio-Listen	给 我 收听 马黎 主持 的 今日 路况 速报	7
听个新闻电台随机放一个就行	Radio-Listen	听个 新闻 电台 随机 放 一个 就行	7
电台节目三号坏男孩请帮我播放播放	Radio-Listen	电台节目 三号 坏男孩 请 帮 我 播放 播放	7
收听频率是九七点二的溧阳人民广播电台	Radio-Listen	收听 频率 是 九 七点 二 的 溧阳 人民 广播电台	7
放一下音乐类的苏州音乐台	Radio-Listen	放 一下 音乐 类 的 苏州 音乐台	7
频率是一零三点七的魅力103那个收听给我吧	Radio-Listen	频率 是 一零 三点 七 的 魅力 103 那个 收听 给 我 吧	7
我在听中央广播的文艺之声	Radio-Listen	我 在 听 中央 广播 的 文艺 之声	7
收听频率是一零三点八的山东文艺广播电台	Radio-Listen	收听 频率 是 一零 三点 八 的 山东 文艺 广播电台	7
新闻类电台990新闻频率播放可以吗	Radio-Listen	新闻 类 电台 990 新闻 频率 播放 可以 吗	7
调到12点开始的周日精彩巨星	Radio-Listen	调到 12 点 开始 的 周日 精彩 巨星	7
王政主播的理财有道在河南交通广播里，现在调台吧	Radio-Listen	王政主播 的 理财 有道 在 河南 交通广播 里 ， 现在 调台 吧	7
让我听听尼珍在民族之声的新闻节目	Radio-Listen	让 我 听听 尼珍 在 民族 之声 的 新闻节目	7
我需要你帮我播放一个经济类新闻电台	Radio-Listen	我 需要 你 帮 我 播放 一个 经济 类 新闻 电台	7
收听频率是九六点一的治愈电台	Radio-Listen	收听 频率 是 九 六点 一 的 治愈 电台	7
运动处方是小柏的主播调去体育台听听	Radio-Listen	运动 处方 是 小柏 的 主播 调去 体育台 听听	7
我想听一下频率是一零七点四的小塘电台呢	Radio-Listen	我 想 听 一下 频率 是 一零 七点 四 的 小塘 电台 呢	7
是不是能继续收听频率是一零六点一的茂名人民广播电台	Radio-Listen	是不是 能 继续 收听 频率 是 一零 六点 一 的 茂名 人民 广播电台	7
频率是一零六点一的广州人民广播电台经济环保广播可以收听一下不	Radio-Listen	频率 是 一零 六点 一 的 广州 人民 广播电台 经济 环保 广播 可以 收听 一下 不	7
丁伟杰的杰出体育中午12点开始快调到体育台	Radio-Listen	丁伟杰 的 杰出 体育 中午 12 点 开始 快调 到 体育台	7
循环收听频率是九八点二的山东人民广播电台经济台	Radio-Listen	循环 收听 频率 是 九 八点 二 的 山东 人民 广播电台 经济 台	7
7点了找都市夜归人听听	Radio-Listen	7 点 了 找 都市 夜归人 听听	7
新闻台的福建新闻广播找出来	Radio-Listen	新闻台 的 福建 新闻广播 找 出来	7
周日有海洋的文艺之声吗	Radio-Listen	周日 有 海洋 的 文艺 之声 吗	7
要听蚌埠经济广播给我拨一下104点2	Radio-Listen	要 听 蚌埠 经济 广播 给 我 拨 一下 104 点 2	7
午休时就听慧楠的长三角先锋派吧，了解了解时事	Radio-Listen	午休 时 就 听慧楠 的 长三角 先锋派 吧 ， 了解 了解 时事	7
张楠主持的音乐之声给我播出一下呢	Radio-Listen	张楠 主持 的 音乐 之声 给 我 播出 一下 呢	7
我现在要听子君主持的疯子和傻子	Radio-Listen	我 现在 要 听子君 主持 的 疯子 和 傻子	7
来一个频率是八七点九的中国国际广播电台轻松调频	Radio-Listen	来 一个 频率 是 八七 点 九 的 中国国际广播电台 轻松 调频	7
播放保定城市服务广播乐动RADIO正在播放的节目	Radio-Listen	播放 保定 城市 服务 广播 乐动 RADIO 正在 播放 的 节目	7
中央人民广播电台在FM101点8吧调过去啊	Radio-Listen	中央人民广播电台 在 FM101 点 8 吧 调过去 啊	7
交通类的羊城交通广播电台可以播放吗	Radio-Listen	交通 类 的 羊城 交通 广播电台 可以 播放 吗	7
我要收听中央人民广播电台的中国高速公路交通广播	Radio-Listen	我要 收听 中央人民广播电台 的 中国 高速公路 交通广播	7
亲，思思的健康天天帮节目，在石家庄新闻广播播出，放这个	Radio-Listen	亲 ， 思思 的 健康 天天 帮 节目 ， 在 石家庄 新闻广播 播出 ， 放 这个	7
能不能给我来一个频率是九五点五的重庆交通电台	Radio-Listen	能 不能 给 我 来 一个 频率 是 九五 点五 的 重庆 交通 电台	7
现在帮我转到北京财经电台的新闻	Radio-Listen	现在 帮 我 转到 北京 财经 电台 的 新闻	7
按时间顺序播放王磊在济南经济广播的节目	Radio-Listen	按 时间 顺序 播放 王磊 在 济南 经济 广播 的 节目	7
收听音乐类的孝感电台交通音乐台一个行不行哇	Radio-Listen	收听 音乐 类 的 孝感 电台 交通 音乐台 一个 行不行 哇	7
我听周日晚7点的城市大人物	Radio-Listen	我 听 周日 晚 7 点 的 城市 大人物	7
拨到FM97点4的北京人民广播电台音乐台	Radio-Listen	拨到 FM97 点 4 的 北京人民广播电台 音乐台	7
你必须给我调回到中央广播电台的文艺之声	Radio-Listen	你 必须 给 我 调 回到 中央广播电台 的 文艺 之声	7
都市792频率89.9帮我放一下	Radio-Listen	都市 792 频率 89.9 帮 我 放 一下	7
频率是一零二点七的广州人民广播电台金曲广播	Radio-Listen	频率 是 一零 二点 七 的 广州 人民 广播电台 金曲 广播	7
循环收听中国之声，王莹主持的	Radio-Listen	循环 收听 中国 之声 ， 王莹 主持 的	7
我现在要听罗泽中主持的岁月静好	Radio-Listen	我 现在 要 听 罗泽中 主持 的 岁月 静好	7
是否能把频率是九四点八的梅州电台继续听	Radio-Listen	是否 能 把 频率 是 九 四点 八 的 梅州 电台 继续 听	7
我一会儿就要听中央广播的文艺之声	Radio-Listen	我 一会儿 就要 听 中央 广播 的 文艺 之声	7
我需要听一会郝迪主持的都市之声	Radio-Listen	我 需要 听 一会 郝迪 主持 的 都市 之声	7
放频率是一零四点四的山东人民广播电台	Radio-Listen	放 频率 是 一零 四点 四 的 山东 人民 广播电台	7
你给我播放一下新闻类的990新闻频率呢	Radio-Listen	你 给 我 播放 一下 新闻 类 的 990 新闻 频率 呢	7
给我调去大林在FM93点7主持的大林评论	Radio-Listen	给 我 调去 大林 在 FM93 点 7 主持 的 大林 评论	7
帮我找一个音乐台CNR音乐之声吧	Radio-Listen	帮 我 找 一个 音乐台 CNR 音乐 之声 吧	7
是否能把教育类的广东人民广播电台教育之声播放出来	Radio-Listen	是否 能 把 教育 类 的 广东 人民 广播电台 教育 之声 播放 出来	7
有下午5点一品天下吧找去听	Radio-Listen	有 下午 5 点 一品 天下 吧 找 去 听	7
能把张东主持的音乐之声给我播放么	Radio-Listen	能 把 张东 主持 的 音乐 之声 给 我 播放 么	7
帮我找到王月的岷江排行榜	Radio-Listen	帮 我 找到 王月 的 岷江 排行榜	7
请重复收听频率是一零七点三的市民热线	Radio-Listen	请 重复 收听 频率 是 一零 七点 三 的 市民 热线	7
播放南京地区频率为八九点七的CityFM音乐广播	Radio-Listen	播放 南京 地区 频率 为 八九点 七 的 CityFM 音乐 广播	7
帮我放一下律动下午茶	Radio-Listen	帮 我 放 一下 律动 下午茶	7
找苏州曲艺广播按顺序播放里面的越剧节目	Radio-Listen	找 苏州 曲艺 广播 按 顺序 播放 里面 的 越剧 节目	7
给我放才涛的先听为快帮我调下频道找一下	Radio-Listen	给 我 放才涛 的 先 听 为 快 帮 我 调下 频道 找 一下	7
放一个麻宁的交通新闻	Radio-Listen	放 一个 麻宁 的 交通 新闻	7
给我找到FM96点6的中央人民广播电台 	Radio-Listen	给 我 找到 FM96 点 6 的 中央人民广播电台  	7
教育类的广东人民广播电台教育之声可以播放一下吗	Radio-Listen	教育 类 的 广东 人民 广播电台 教育 之声 可以 播放 一下 吗	7
我想听FM103.9新闻晚知道	Radio-Listen	我 想 听 FM103.9 新闻 晚 知道	7
我收听的就是FM87.6的文艺广播	Radio-Listen	我 收听 的 就是 FM87.6 的 文艺 广播	7
